Uniprot_A	Uniprot_B	Gene_A	Gene_B	pmid:method:quality:type	taxid	high_quality
O13772	O13772	SPAC17A5.10	SPAC17A5.10	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O13772	O14326	SPAC17A5.10	pub3	26771498:0018:HT:binary	4896	True
O13772	O74747	SPAC17A5.10	rhp18	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O13772	O94281	SPAC17A5.10	ckb2	26771498:0018:HT:binary	4896	True
O13772	Q92462	SPAC17A5.10	pub1	26771498:0018:HT:binary	4896	True
O13772	Q9HGP0	SPAC17A5.10	pvg4	26771498:0018:HT:binary	4896	True
O13772	Q9P3U0	SPAC17A5.10	ubp2	26771498:0018:HT:binary	4896	True
O13772	Q9P3U2	SPAC17A5.10	SPAC328.04	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O13772	Q9UT46	SPAC17A5.10	moc3	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O13772	Q9UTT1	SPAC17A5.10	ubp15	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O13773	Q9P3U0	ucp7	ubp2	26771498:0018:HT:binary	4896	True
O13774	Q10216	SPAC17A5.13	SPAC4H3.08	26771498:0018:HT:binary	4896	True
O13777	O42661	saf5	smd1	24298023:0004:LC:co-complex|24298023:0096:LC:binary|25274039:0004:LC:co-complex|26771498:0018:HT:binary	4896	True
O13777	Q9UUC6	saf5	smd3	24298023:0096:LC:binary|25274039:0004:LC:co-complex|26771498:0018:HT:binary	4896	True
O13782	O60052	cpp1	cwp1	10617635:0096:LC:binary|26771498:0018:HT:binary	4896	True
O13785	O13961	use1	cut11	33109728:0090:HT:binary	4896	True
O13785	Q10109	use1	lem2	33109728:0090:HT:binary	4896	True
O13786	Q09805	pep7	vps45	26771498:0018:HT:binary	4896	True
O13787	O13961	sec62	cut11	33109728:0090:HT:binary	4896	True
O13787	Q09825	sec62	sad1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O13787	Q10109	sec62	lem2	33109728:0090:HT:binary	4896	True
O13788	O14243	ssr1	snx4	26771498:0018:HT:binary	4896	True
O13788	Q9P7I3	ssr1	mdv1	26771498:0018:HT:binary	4896	True
O13791	O13791	slt1	slt1	26771498:0018:HT:binary	4896	True
O13791	O14176	slt1	prp40	26771498:0018:HT:binary	4896	True
O13791	O59737	slt1	gyp1	26771498:0018:HT:binary	4896	True
O13791	O59741	slt1	SPBC530.05	26771498:0018:HT:binary	4896	True
O13791	O60130	slt1	SPBC16G5.16	26771498:0018:HT:binary	4896	True
O13791	O74994	slt1	rng3	26771498:0018:HT:binary	4896	True
O13791	O94255	slt1	SPBP8B7.05c	26771498:0018:HT:binary	4896	True
O13791	P87127	slt1	atp11	26771498:0018:HT:binary	4896	True
O13791	Q09912	slt1	psi1	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O13791	Q92349	slt1	mug79	26771498:0018:HT:binary	4896	True
O13791	Q9P7I3	slt1	mdv1	26771498:0018:HT:binary	4896	True
O13792	O13792	uap56	uap56	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O13792	O74871	uap56	SPCC31H12.03c	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O13792	Q9UTB4	uap56	mss51	26771498:0018:HT:binary	4896	True
O13796	O13796	rqc1	rqc1	26771498:0018:HT:binary	4896	True
O13799	O14269	SPAC17H9.02	SPAC7D4.14c	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex|25989903:0004:LC:co-complex	4896	True
O13799	O14327	SPAC17H9.02	pab2	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex|25989903:0004:LC:co-complex	4896	True
O13799	O42975	SPAC17H9.02	SPBC20F10.05	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex|25989903:0004:LC:co-complex|26682798:0004:LC:co-complex|26682798:0018:LC:binary|34209806:0004:LC:co-complex|34209806:0018:LC:binary	4896	True
O13799	O74958	SPAC17H9.02	mmi1	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex|25989903:0004:LC:co-complex|28841135:0004:LC:co-complex	4896	True
O13799	O94326	SPAC17H9.02	pir2	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex|25989903:0004:LC:co-complex	4896	True
O13799	Q10295	SPAC17H9.02	pla1	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex|25989903:0004:LC:co-complex	4896	True
O13799	Q9P7B7	SPAC17H9.02	SPAC140.04	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex|25989903:0004:LC:co-complex	4896	True
O13799	Q9P7R9	SPAC17H9.02	cwf3	24713849:0004:HT:co-complex|26682798:0018:LC:binary	4896	True
O13799	Q9USP9	SPAC17H9.02	SPBC902.04	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex|25989903:0004:LC:co-complex	4896	True
O13799	Q9UT24	SPAC17H9.02	brr2	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex|26682798:0018:LC:binary|31219728:0004:LC:co-complex	4896	True
O13799	Q9UTE3	SPAC17H9.02	seb1	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex	4896	True
O13799	Q9UTK6	SPAC17H9.02	SPAC1486.03c	24713849:0004:HT:co-complex|26682798:0018:LC:binary|31219728:0004:LC:co-complex	4896	True
O13799	Q9UTR8	SPAC17H9.02	red1	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex|25989903:0004:LC:co-complex|26771498:0018:HT:binary	4896	True
O13801	O60130	dri1	SPBC16G5.16	26771498:0018:HT:binary	4896	True
O13801	O74909	dri1	meu23	26771498:0018:HT:binary	4896	True
O13801	P79007	dri1	hap5	26771498:0018:HT:binary	4896	True
O13801	Q10203	dri1	SPBC17D1.05	26771498:0018:HT:binary	4896	True
O13801	Q9P3U1	dri1	SPAC328.05	26771498:0018:HT:binary	4896	True
O13801	Q9UT46	dri1	moc3	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O13808	Q9P7C0	gmf1	SPAC2E1P5.05	26771498:0018:HT:binary	4896	True
O13808	Q9UTC6	gmf1	isu1	26771498:0018:HT:binary	4896	True
O13809	Q9P7Q4	SPAC17H9.12c	sec18	26771498:0018:HT:binary	4896	True
O13811	O13961	SPAC17H9.14c	cut11	33109728:0090:HT:binary	4896	True
O13823	O74919	imp4	rnc1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O13825	O13961	yos1	cut11	33109728:0090:HT:binary	4896	True
O13826	O74747	rfp1	rhp18	17762864:0018:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O13826	P87176	rfp1	slx8	17762864:0018:LC:binary|17762865:0007:LC:binary|17762865:0096:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|28552615:0004:LC:co-complex	4896	True
O13828	O14261	dcp2	taf1	26771498:0018:HT:binary	4896	True
O13828	O14423	dcp2	cbh1	26771498:0018:HT:binary	4896	True
O13828	O42958	dcp2	SPBC19G7.10c	26771498:0018:HT:binary	4896	True
O13828	O74994	dcp2	rng3	26771498:0018:HT:binary	4896	True
O13828	P37382	dcp2	rpb3	26771498:0018:HT:binary	4896	True
O13828	Q09872	dcp2	SPAC12G12.09	26771498:0018:HT:binary	4896	True
O13828	Q9P805	dcp2	dcp1	15671491:0004:LC:co-complex|16341225:0018:LC:binary|16341225:0071:LC:binary|16341225:0096:LC:binary|18280239:0114:LC:binary|22085934:0096:LC:binary|23319050:0004:LC:co-complex|26771498:0018:HT:binary|27183195:0071:LC:binary|27183195:0096:LC:binary|27183195:0114:LC:binary|27354705:0114:LC:binary|27694842:0114:LC:binary|28472520:0096:LC:binary|28533364:0096:LC:binary	4896	True
O13829	P78920	usp101	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
O13830	Q9P7F8	SPAC19A8.14	get3	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O13835	O94560	imp3	SPBC1773.01	26771498:0018:HT:binary	4896	True
O13838	O13961	nup40	cut11	33109728:0090:HT:binary	4896	True
O13842	O13842	cda1	cda1	15862318:0004:LC:co-complex|15862318:0018:LC:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O13843	O13843	SPAC19G12.04	SPAC19G12.04	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O13846	O13961	scs7	cut11	33109728:0090:HT:binary	4896	True
O13846	Q10109	scs7	lem2	33109728:0090:HT:binary	4896	True
O13852	O14246	poz1	tpz1	19854130:0018:LC:binary|26771498:0018:HT:binary	4896	True
O13858	Q9HGP4	sle1	SPAC631.02	26771498:0018:HT:binary	4896	True
O13867	O74427	SPAC1B3.01c	urk1	26771498:0018:HT:binary	4896	True
O13868	O13868	SPAC1B3.02c	SPAC1B3.02c	26771498:0018:HT:binary	4896	True
O13872	O13872	vps28	vps28	26771498:0018:HT:binary	4896	True
O13872	O13961	vps28	cut11	33109728:0090:HT:binary	4896	True
O13873	O14140	csn12	rpn15	26771498:0018:HT:binary|30355493:0004:LC:co-complex	4896	True
O13880	O13961	vht1	cut11	33109728:0090:HT:binary	4896	True
O13889	O14261	hri1	taf1	26771498:0018:HT:binary	4896	True
O13889	Q9P7G0	hri1	SPAC1142.04	26771498:0018:HT:binary	4896	True
O13892	O42958	SPAC20G4.08	SPBC19G7.10c	26771498:0018:HT:binary	4896	True
O13896	Q9UT46	rpc11	moc3	26771498:0018:HT:binary	4896	True
O13900	O59706	sap114	sap61	26771498:0018:HT:binary	4896	True
O13900	Q9P7L8	sap114	sap62	26771498:0018:HT:binary	4896	True
O13903	Q09672	rrp40	SPAC5H10.09c	26771498:0018:HT:binary	4896	True
O13904	O13961	mug84	cut11	33109728:0090:HT:binary	4896	True
O13909	O13961	SPAC23C11.01	cut11	33109728:0090:HT:binary	4896	True
O13912	O13912	SPAC23C11.06c	SPAC23C11.06c	26771498:0018:HT:binary	4896	True
O13916	P41889	hcn1	cut9	15060174:0004:LC:co-complex|16950791:0004:LC:co-complex|16950791:0018:LC:binary|20924356:0067:LC:binary|20924356:0114:LC:binary|26771498:0018:HT:binary	4896	True
O13917	O13917	hpt1	hpt1	26771498:0018:HT:binary	4896	True
O13917	O74173	hpt1	tef5	26771498:0018:HT:binary	4896	True
O13917	Q9HDW0	hpt1	toc1	26771498:0018:HT:binary	4896	True
O13920	P41888	mdm28	tnr3	26771498:0018:HT:binary	4896	True
O13926	Q9UQW9	SPAC23C4.06c	spe1	26771498:0018:HT:binary	4896	True
O13929	O14128	SPAC23C4.09c	pil2	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O13930	O13930	sec2	sec2	26771498:0018:HT:binary	4896	True
O13930	O14248	sec2	tea3	26771498:0018:HT:binary	4896	True
O13930	O14261	sec2	taf1	26771498:0018:HT:binary	4896	True
O13930	O42869	sec2	SPAC3G9.05	26771498:0018:HT:binary	4896	True
O13930	O59823	sec2	vma8	26771498:0018:HT:binary	4896	True
O13930	O60108	sec2	cbh2	26771498:0018:HT:binary	4896	True
O13930	O60130	sec2	SPBC16G5.16	26771498:0018:HT:binary	4896	True
O13930	O74419	sec2	SPCC162.02c	26771498:0018:HT:binary	4896	True
O13930	O74424	sec2	nup211	26771498:0018:HT:binary	4896	True
O13930	O74990	sec2	cog4	26771498:0018:HT:binary	4896	True
O13930	P17608	sec2	ryh1	26771498:0018:HT:binary	4896	True
O13930	P49373	sec2	tfs1	26771498:0018:HT:binary	4896	True
O13930	P87117	sec2	atg6	26771498:0018:HT:binary	4896	True
O13930	Q10186	sec2	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
O13930	Q92349	sec2	mug79	26771498:0018:HT:binary	4896	True
O13930	Q9HFE5	sec2	apm1	26771498:0018:HT:binary	4896	True
O13930	Q9UT46	sec2	moc3	26771498:0018:HT:binary	4896	True
O13932	O13961	bet1	cut11	33109728:0090:HT:binary	4896	True
O13932	Q10109	bet1	lem2	33109728:0090:HT:binary	4896	True
O13935	Q9UTN0	trm4b	SPAC139.03	26771498:0018:HT:binary	4896	True
O13939	O42651	apl6	atg17	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O13940	O13940	gly1	gly1	26771498:0018:HT:binary	4896	True
O13940	O42869	gly1	SPAC3G9.05	26771498:0018:HT:binary	4896	True
O13940	O94374	gly1	imp1	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O13940	P49373	gly1	tfs1	26771498:0018:HT:binary	4896	True
O13940	P87027	gly1	spg1	26771498:0018:HT:binary	4896	True
O13940	Q9HFE5	gly1	apm1	26771498:0018:HT:binary	4896	True
O13941	O13961	SPAC23H3.11c	cut11	33109728:0090:HT:binary	4896	True
O13952	O94716	cnl2	fta4	26771498:0018:HT:binary	4896	True
O13959	Q10109	pip1	lem2	33109728:0090:HT:binary	4896	True
O13961	O13961	cut11	cut11	33109728:0090:HT:binary	4896	True
O13961	O13981	cut11	emc1	33109728:0090:HT:binary	4896	True
O13961	O14035	cut11	SPAC29B12.14c	33109728:0090:HT:binary	4896	True
O13961	O14038	cut11	SPAC2C4.05	33109728:0090:HT:binary	4896	True
O13961	O14067	cut11	SPAC1687.08	33109728:0090:HT:binary	4896	True
O13961	O14068	cut11	SPAC1687.07	33109728:0090:HT:binary	4896	True
O13961	O14073	cut11	SPAC2E11.08	33109728:0090:HT:binary	4896	True
O13961	O14085	cut11	sec72	33109728:0090:HT:binary	4896	True
O13961	O14090	cut11	SPAC2F3.07c	33109728:0090:HT:binary	4896	True
O13961	O14103	cut11	rot1	33109728:0090:HT:binary	4896	True
O13961	O14124	cut11	SPAC3A11.10c	33109728:0090:HT:binary	4896	True
O13961	O14142	cut11	sym1	33109728:0090:HT:binary	4896	True
O13961	O14166	cut11	SPAC4C5.03	33109728:0090:HT:binary	4896	True
O13961	O14173	cut11	SPAC4D7.07c	33109728:0090:HT:binary	4896	True
O13961	O14175	cut11	dsc4	33109728:0090:HT:binary	4896	True
O13961	O14177	cut11	did4	33109728:0090:HT:binary	4896	True
O13961	O14193	cut11	mug69	33109728:0090:HT:binary	4896	True
O13961	O14194	cut11	ggt2	33109728:0090:HT:binary	4896	True
O13961	O14250	cut11	SPAC6G10.04c	33109728:0090:HT:binary	4896	True
O13961	O14267	cut11	SPAC7D4.12c	33109728:0090:HT:binary	4896	True
O13961	O14269	cut11	SPAC7D4.14c	33109728:0090:HT:binary	4896	True
O13961	O14286	cut11	atm1	33109728:0090:HT:binary	4896	True
O13961	O14290	cut11	SPAC9E9.04	33109728:0090:HT:binary	4896	True
O13961	O14296	cut11	vps24	33109728:0090:HT:binary	4896	True
O13961	O14329	cut11	zrg17	33109728:0090:HT:binary	4896	True
O13961	O14346	cut11	SPBC19C2.15c	33109728:0090:HT:binary	4896	True
O13961	O14355	cut11	SPBC30D10.09c	33109728:0090:HT:binary	4896	True
O13961	O14399	cut11	ubl1	33109728:0090:HT:binary	4896	True
O13961	O36022	cut11	mnn9	33109728:0090:HT:binary	4896	True
O13961	O36030	cut11	SPAC4F10.18	33109728:0090:HT:binary	4896	True
O13961	O42646	cut11	ubc6	33109728:0090:HT:binary	4896	True
O13961	O42826	cut11	pdh1	33109728:0090:HT:binary	4896	True
O13961	O42841	cut11	SPAC23A1.02c	33109728:0090:HT:binary	4896	True
O13961	O42843	cut11	SPAC23A1.05	33109728:0090:HT:binary	4896	True
O13961	O42852	cut11	sec20	33109728:0090:HT:binary	4896	True
O13961	O42901	cut11	SPBC119.09c	33109728:0090:HT:binary	4896	True
O13961	O42907	cut11	SPBC119.16c	33109728:0090:HT:binary	4896	True
O13961	O42931	cut11	rpt1	33109728:0090:HT:binary	4896	True
O13961	O42933	cut11	ogm4	33109728:0090:HT:binary	4896	True
O13961	O42940	cut11	pho88	33109728:0090:HT:binary	4896	True
O13961	O42944	cut11	omh2	33109728:0090:HT:binary	4896	True
O13961	O42968	cut11	SPBC1E8.03c	33109728:0090:HT:binary	4896	True
O13961	O42976	cut11	SPBC20F10.07	33109728:0090:HT:binary	4896	True
O13961	O43002	cut11	sbh1	33109728:0090:HT:binary	4896	True
O13961	O43018	cut11	SPBC354.04	33109728:0090:HT:binary	4896	True
O13961	O43023	cut11	SPBC354.09c	33109728:0090:HT:binary	4896	True
O13961	O43053	cut11	alg6	33109728:0090:HT:binary	4896	True
O13961	O43081	cut11	SPBC947.06c	33109728:0090:HT:binary	4896	True
O13961	O59698	cut11	SPBC36.01c	33109728:0090:HT:binary	4896	True
O13961	O59712	cut11	SPBC3B8.04c	33109728:0090:HT:binary	4896	True
O13961	O59715	cut11	dsd1	33109728:0090:HT:binary	4896	True
O13961	O59726	cut11	fnx2	33109728:0090:HT:binary	4896	True
O13961	O59735	cut11	lac1	33109728:0090:HT:binary	4896	True
O13961	O59745	cut11	SPBC530.09c	33109728:0090:HT:binary	4896	True
O13961	O59747	cut11	pdf1	33109728:0090:HT:binary	4896	True
O13961	O59759	cut11	SPCC1020.05	33109728:0090:HT:binary	4896	True
O13961	O59764	cut11	SPCC1020.11c	33109728:0090:HT:binary	4896	True
O13961	O59776	cut11	SPCC1795.12c	33109728:0090:HT:binary	4896	True
O13961	O59782	cut11	SPCC320.05	33109728:0090:HT:binary	4896	True
O13961	O59813	cut11	SPCC794.03	33109728:0090:HT:binary	4896	True
O13961	O59814	cut11	SPCC794.04c	33109728:0090:HT:binary	4896	True
O13961	O59815	cut11	SPCC794.06	33109728:0090:HT:binary	4896	True
O13961	O59868	cut11	pmr1	33109728:0090:HT:binary	4896	True
O13961	O60061	cut11	alg5	33109728:0090:HT:binary	4896	True
O13961	O60074	cut11	did2	33109728:0090:HT:binary	4896	True
O13961	O60109	cut11	SPBC14F5.13c	33109728:0090:HT:binary	4896	True
O13961	O60148	cut11	SPBC18H10.18c	33109728:0090:HT:binary	4896	True
O13961	O60154	cut11	SPBC19C7.05	33109728:0090:HT:binary	4896	True
O13961	O60159	cut11	SPBC19C7.11	33109728:0090:HT:binary	4896	True
O13961	O60170	cut11	meu22	33109728:0090:HT:binary	4896	True
O13961	O74323	cut11	sec11	33109728:0090:HT:binary	4896	True
O13961	O74377	cut11	SPBC3H7.02	33109728:0090:HT:binary	4896	True
O13961	O74384	cut11	erf2	33109728:0090:HT:binary	4896	True
O13961	O74431	cut11	SPCC1672.11c	33109728:0090:HT:binary	4896	True
O13961	O74437	cut11	SPCC1682.06	33109728:0090:HT:binary	4896	True
O13961	O74441	cut11	ctl1	33109728:0090:HT:binary	4896	True
O13961	O74445	cut11	rpt4	33109728:0090:HT:binary	4896	True
O13961	O74446	cut11	sif2	33109728:0090:HT:binary	4896	True
O13961	O74466	cut11	SPCC1739.04c	33109728:0090:HT:binary	4896	True
O13961	O74510	cut11	bqt3	33109728:0090:HT:binary	4896	True
O13961	O74512	cut11	wtf14	33109728:0090:HT:binary	4896	True
O13961	O74525	cut11	SPCC70.04c	33109728:0090:HT:binary	4896	True
O13961	O74537	cut11	SPCC74.04	33109728:0090:HT:binary	4896	True
O13961	O74557	cut11	cbr1	33109728:0090:HT:binary	4896	True
O13961	O74559	cut11	SPCC970.06	33109728:0090:HT:binary	4896	True
O13961	O74750	cut11	yea4	33109728:0090:HT:binary	4896	True
O13961	O74820	cut11	erg28	33109728:0090:HT:binary	4896	True
O13961	O74827	cut11	cho1	33109728:0090:HT:binary	4896	True
O13961	O74837	cut11	pmp31	33109728:0090:HT:binary	4896	True
O13961	O74843	cut11	sif1	33109728:0090:HT:binary	4896	True
O13961	O74849	cut11	ght6	33109728:0090:HT:binary	4896	True
O13961	O74869	cut11	nic1	33109728:0090:HT:binary	4896	True
O13961	O74882	cut11	sdh3	33109728:0090:HT:binary	4896	True
O13961	O74891	cut11	ret3	33109728:0090:HT:binary	4896	True
O13961	O74916	cut11	SPCC757.05c	33109728:0090:HT:binary	4896	True
O13961	O74920	cut11	vph2	33109728:0090:HT:binary	4896	True
O13961	O74926	cut11	rbd2	33109728:0090:HT:binary	4896	True
O13961	O74943	cut11	SPCC553.06	33109728:0090:HT:binary	4896	True
O13961	O74967	cut11	vps25	33109728:0090:HT:binary	4896	True
O13961	O74992	cut11	SPCC338.18	33109728:0090:HT:binary	4896	True
O13961	O94283	cut11	erv41	33109728:0090:HT:binary	4896	True
O13961	O94296	cut11	SPBC887.12	33109728:0090:HT:binary	4896	True
O13961	O94298	cut11	sur2	33109728:0090:HT:binary	4896	True
O13961	O94299	cut11	SPBC887.16	33109728:0090:HT:binary	4896	True
O13961	O94300	cut11	SPBC887.17	33109728:0090:HT:binary	4896	True
O13961	O94339	cut11	mug96	33109728:0090:HT:binary	4896	True
O13961	O94341	cut11	SPBC1271.08c	33109728:0090:HT:binary	4896	True
O13961	O94343	cut11	SPBC1271.10c	33109728:0090:HT:binary	4896	True
O13961	O94348	cut11	yip1	33109728:0090:HT:binary	4896	True
O13961	O94361	cut11	SPBC428.14	33109728:0090:HT:binary	4896	True
O13961	O94374	cut11	imp1	33109728:0090:HT:binary	4896	True
O13961	O94391	cut11	SPBC29A10.16c	33109728:0090:HT:binary	4896	True
O13961	O94412	cut11	bet4	33109728:0090:HT:binary	4896	True
O13961	O94433	cut11	SPBC660.17c	33109728:0090:HT:binary	4896	True
O13961	O94448	cut11	SPAC1687.02	33109728:0090:HT:binary	4896	True
O13961	O94458	cut11	SPAC1687.17c	33109728:0090:HT:binary	4896	True
O13961	O94464	cut11	nvj2	33109728:0090:HT:binary	4896	True
O13961	O94469	cut11	dur3-1	33109728:0090:HT:binary	4896	True
O13961	O94491	cut11	SPCC417.10	33109728:0090:HT:binary	4896	True
O13961	O94517	cut11	SPBC646.16	33109728:0090:HT:binary	4896	True
O13961	O94520	cut11	SPCC1281.03c	33109728:0090:HT:binary	4896	True
O13961	O94523	cut11	SPCC1281.06c	33109728:0090:HT:binary	4896	True
O13961	O94531	cut11	ufe1	33109728:0090:HT:binary	4896	True
O13961	O94579	cut11	pre8	33109728:0090:HT:binary	4896	True
O13961	O94591	cut11	SPCC622.01c	33109728:0090:HT:binary	4896	True
O13961	O94592	cut11	SPCC622.02	33109728:0090:HT:binary	4896	True
O13961	O94594	cut11	SPCC622.04	33109728:0090:HT:binary	4896	True
O13961	O94622	cut11	SPBC1289.13c	33109728:0090:HT:binary	4896	True
O13961	O94633	cut11	dpm3	33109728:0090:HT:binary	4896	True
O13961	O94671	cut11	SPBC776.03	33109728:0090:HT:binary	4896	True
O13961	O94673	cut11	gpc1	33109728:0090:HT:binary	4896	True
O13961	O94680	cut11	plh1	33109728:0090:HT:binary	4896	True
O13961	O94722	cut11	ctr4	33109728:0090:HT:binary	4896	True
O13961	P09627	cut11	pma1	33109728:0090:HT:binary	4896	True
O13961	P0CS92	cut11	SPAC959.06c	33109728:0090:HT:binary	4896	True
O13961	P0CU11	cut11	SPBPB2B2.16c	33109728:0090:HT:binary	4896	True
O13961	P0CU16	cut11	SPAC977.01	33109728:0090:HT:binary	4896	True
O13961	P22189	cut11	cta3	33109728:0090:HT:binary	4896	True
O13961	P32434	cut11	cwg2	33109728:0090:HT:binary	4896	True
O13961	P36209	cut11	sts1	33109728:0090:HT:binary	4896	True
O13961	P36587	cut11	ccr1	33109728:0090:HT:binary	4896	True
O13961	P36596	cut11	erg9	33109728:0090:HT:binary	4896	True
O13961	P36604	cut11	bip1	33109728:0090:HT:binary	4896	True
O13961	P40231	cut11	cka1	33109728:0090:HT:binary	4896	True
O13961	P40900	cut11	isp4	33109728:0090:HT:binary	4896	True
O13961	P40901	cut11	isp5	33109728:0090:HT:binary	4896	True
O13961	P47946	cut11	trk1	33109728:0090:HT:binary	4896	True
O13961	P50515	cut11	vma3	33109728:0090:HT:binary	4896	True
O13961	P50537	cut11	mae1	33109728:0090:HT:binary	4896	True
O13961	P53694	cut11	rtn1	33109728:0090:HT:binary	4896	True
O13961	P54069	cut11	bem46	33109728:0090:HT:binary	4896	True
O13961	P78768	cut11	vti1	33109728:0090:HT:binary	4896	True
O13961	P78810	cut11	vtc4	33109728:0090:HT:binary	4896	True
O13961	P78817	cut11	SPAC637.06	33109728:0090:HT:binary	4896	True
O13961	P78875	cut11	tpp1	33109728:0090:HT:binary	4896	True
O13961	P78921	cut11	cct8	33109728:0090:HT:binary	4896	True
O13961	P79088	cut11	sec61	33109728:0090:HT:binary	4896	True
O13961	P87014	cut11	mam4	33109728:0090:HT:binary	4896	True
O13961	P87041	cut11	gms1	33109728:0090:HT:binary	4896	True
O13961	P87055	cut11	SPAC57A10.07	33109728:0090:HT:binary	4896	True
O13961	P87110	cut11	itr2	33109728:0090:HT:binary	4896	True
O13961	P87119	cut11	mug145	33109728:0090:HT:binary	4896	True
O13961	P87148	cut11	hrf1	33109728:0090:HT:binary	4896	True
O13961	P87155	cut11	mug16	33109728:0090:HT:binary	4896	True
O13961	P87170	cut11	ptp4	33109728:0090:HT:binary	4896	True
O13961	P87178	cut11	SPBC3D6.13c	33109728:0090:HT:binary	4896	True
O13961	P87236	cut11	mug154	33109728:0090:HT:binary	4896	True
O13961	Q01475	cut11	sar1	33109728:0090:HT:binary	4896	True
O13961	Q09195	cut11	erg24	33109728:0090:HT:binary	4896	True
O13961	Q09196	cut11	cdc4	33109728:0090:HT:binary	4896	True
O13961	Q09679	cut11	gmh1	33109728:0090:HT:binary	4896	True
O13961	Q09680	cut11	SPAC5H10.12c	33109728:0090:HT:binary	4896	True
O13961	Q09701	cut11	akr1	33109728:0090:HT:binary	4896	True
O13961	Q09714	cut11	SPAC18B11.08c	33109728:0090:HT:binary	4896	True
O13961	Q09730	cut11	sft1	33109728:0090:HT:binary	4896	True
O13961	Q09736	cut11	erg11	33109728:0090:HT:binary	4896	True
O13961	Q09749	cut11	SPBC12C2.09c	33109728:0090:HT:binary	4896	True
O13961	Q09752	cut11	fnx1	33109728:0090:HT:binary	4896	True
O13961	Q09825	cut11	sad1	33109728:0090:HT:binary	4896	True
O13961	Q09835	cut11	gos1	33109728:0090:HT:binary	4896	True
O13961	Q09895	cut11	SPAC24B11.08c	33109728:0090:HT:binary	4896	True
